timestamp,target_x,target_y,target_z,actual_j1,target_j1,control_u_j1,actual_j2,target_j2,control_u_j2,actual_j3,target_j3,control_u_j3,actual_j4,target_j4,control_u_j4,actual_j5,target_j5,control_u_j5,actual_j6,target_j6,control_u_j6
350.975,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,-0.00021105804902887793,0.0,0.0,0.0005629840822542604,0.0,0.0,5.0888466609814065e-05,0.0,0.0,-0.0005083498426614175,0.0,0.0,0.0001249657513501704,0.0,0.0,2.7065018894722843e-17
350.98,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,-0.00021105804902887793,0.0,0.0,0.0005629840822542604,0.0,0.0,5.0888466609814065e-05,0.0,0.0,-0.0005083498426614175,0.0,0.0,0.0001249657513501704,0.0,0.0,2.7065018894722843e-17
351.0,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383332472e-05,0.0,-0.00021105804902887793,-4.649070383337868e-05,0.0,0.0005629840822542604,-4.649070385566668e-05,0.0,5.0888466609814065e-05,4.649070383695685e-05,0.0,-0.0005083498426614175,-4.649070383338203e-05,0.0,0.0001249657513501704,4.6490703833321605e-05,0.0,2.7065018894722843e-17
351.02,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383261685e-05,0.0,-0.00016677720386529949,-4.649070383251694e-05,0.0,0.0004448677117456845,-4.649070385138794e-05,0.0,4.021186544113643e-05,4.649070383268157e-05,0.0,-0.0004016959517480058,-4.649070383251137e-05,0.0,9.874742367235719e-05,4.649070383262417e-05,0.0,2.6207714573755668e-17
351.04,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383571958e-05,0.0,-0.00016677720386529949,-4.64907038356561e-05,0.0,0.0004448677117456845,-4.64907038552633e-05,0.0,4.021186544113643e-05,4.649070383624224e-05,0.0,-0.0004016959517480058,-4.64907038356527e-05,0.0,9.874742367235719e-05,4.6490703835724515e-05,0.0,2.6207714573755668e-17
351.06,"[0.0, 0.0, 0.0]",0.0,0.0,4.6490703833392444e-05,0.0,-0.00013147521040158711,-4.6490703833299284e-05,0.0,0.0003507018636515866,-4.649070385220458e-05,0.0,3.1700164680323046e-05,4.649070383341367e-05,0.0,-0.0003166683298398218,-4.6490703833293544e-05,0.0,7.784540093854789e-05,4.6490703833399085e-05,0.0,2.518563272191456e-17
351.08,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383610503e-05,0.0,-0.00013147521040158711,-4.64907038360523e-05,0.0,0.0003507018636515866,-4.649070385579295e-05,0.0,3.1700164680323046e-05,4.649070383673089e-05,0.0,-0.0003166683298398218,-4.649070383604874e-05,0.0,7.784540093854789e-05,4.6490703836108716e-05,0.0,2.518563272191456e-17
351.1,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383465431e-05,0.0,-0.00010338408333788977,-4.649070383457925e-05,0.0,0.0002757705483359976,-4.649070385379299e-05,0.0,2.4927083523277135e-05,4.649070383487266e-05,0.0,-0.0002490086455869935,-4.6490703834574495e-05,0.0,6.121287345586965e-05,4.6490703834659416e-05,0.0,2.4027305297975715e-17
351.12,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383716908e-05,0.0,-7.978087370570999e-05,-4.649070383712649e-05,0.0,0.00021281047061553777,-4.649070385701108e-05,0.0,1.9236088869508025e-05,4.649070383783725e-05,0.0,-0.00019215846269495478,-4.649070383712344e-05,0.0,4.7237605323061175e-05,4.649070383717185e-05,0.0,2.276505867281678e-17
351.14,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383858541e-05,0.0,-7.978087370570999e-05,-4.649070383859999e-05,0.0,0.00021281047061553777,-4.649070385969821e-05,0.0,1.9236088869508025e-05,4.6490703840398043e-05,0.0,-0.00019215846269495478,-4.6490703838601134e-05,0.0,4.7237605323061175e-05,4.6490703838585054e-05,0.0,2.276505867281678e-17
351.16,"[0.0, 0.0, 0.0]",0.0,0.0,4.649070383848408e-05,0.0,-7.978087370570999e-05,-4.649070383843197e-05,0.0,0.00021281047061553777,-4.6490703858044084e-05,0.0,1.9236088869508025e-05,4.649070383872391e-05,0.0,-0.00019215846269495478,-4.649070383842875e-05,0.0,4.7237605323061175e-05,4.6490703838487815e-05,0.0,2.276505867281678e-17
